image_id,Text,close_up,Indoors,Outdoors
3253456751357644.jpg,False,False,False,Outdoors
3264265610276758.jpg,False,False,False,Outdoors
3264423776927608.jpg,False,False,False,False
3264685213568131.jpg,False,False,False,Outdoors
3268179076616114.jpg,False,False,False,False
3296935513676434.jpg,False,False,False,False
330325468684696.png,False,True,False,False
3304642346239084.jpg,False,False,False,False
3309026339134018.jpg,False,False,False,False
3318239844879334.jpg,False,False,Indoors,False
332325768345754.jpg,False,False,False,False
3323437384359580.jpg,False,False,False,False
3326643587372293.jpg,False,False,False,False
3330714553631863.jpg,False,False,False,False
3338782699491715.jpg,False,False,False,False
3338833262819992.jpg,False,False,False,False
3338850919484893.jpg,False,False,False,False
3338914532811865.jpg,False,False,False,False
3338929569477028.jpg,False,False,False,False
3338936952809623.jpg,False,False,False,False
3347175408652444.jpg,False,False,False,False
3358342560869062.jpg,False,False,False,False
3358392667530718.jpg,False,False,False,Outdoors
3377406925629292.jpg,False,False,False,False
3384594404905534.jpg,False,False,False,False
3388295567873761.jpg,False,False,False,False
3395518073818177.jpg,False,False,False,False
3395534973816487.jpg,False,False,False,False
3395639530467688.jpg,False,False,False,False
3413371488694492.jpg,True,False,False,False
3414747255228592.jpg,False,False,False,False
3414813281888656.jpg,False,False,False,False
3418799038151737.jpg,False,False,False,False
3422857621084222.jpg,False,False,Indoors,False
3434528043250513.jpg,False,False,False,False
3434551719914812.jpg,True,False,False,False
3454295821273735.jpg,False,False,False,False
3456348944401756.jpg,False,False,False,Outdoors
3472895392747111.jpg,False,False,False,False
3473900839313233.jpg,False,False,False,False
3479662745398699.jpg,False,False,False,False
3486264594743524.jpg,False,False,False,False
3491270914242892.png,True,False,False,False
3491286300908020.jpg,False,False,False,False
3494306823934291.jpg,False,False,False,False
3508694205875927.png,True,False,False,False
3508790859157564.jpg,False,False,False,False
3508818412488142.jpg,False,False,False,False
3508946185808698.jpg,True,False,False,False
3519058214797495.jpg,True,False,False,False
3526600887376561.jpg,False,False,False,False
3527195857317064.jpg,False,False,False,False
3527318443971472.jpg,False,True,False,False
3530079800362003.jpg,False,False,False,False
3560357204000929.jpg,False,False,False,False
3564641526905830.jpg,False,False,False,Outdoors
3564665300236786.jpg,False,False,False,False
3578363735533609.jpg,False,False,False,False
3595998787103437.jpg,False,False,False,False
3616704768366172.jpg,False,False,False,Outdoors
3618357531534229.jpg,False,False,False,False
3618449204858395.jpg,True,False,False,False
3618662144837101.jpg,False,False,False,False
3618725444830771.jpg,False,False,False,False
3618737848162864.jpg,False,False,False,False
3624704420894530.jpg,False,False,False,False
3631234473574858.jpg,False,False,False,False
3645345258835456.jpg,False,False,False,False
3686935074675830.jpg,False,False,False,False
3687813824588599.jpg,True,False,False,False
3690637330972915.jpg,False,False,False,Outdoors
3694545470582101.jpg,False,False,Indoors,False
3699851110051537.jpg,False,False,False,False
3702644623091605.jpg,False,False,False,Outdoors
3704011602968821.jpg,True,False,False,False
3716198988416189.jpg,True,False,False,False
3723738017662846.jpg,False,False,False,False
3748503868519594.png,True,False,False,False
3748520928517888.png,True,False,False,False
3748526108517370.png,True,False,False,False
3748694535167194.png,True,False,False,False
3748699405166707.png,True,False,False,False
3748705318499449.png,True,False,False,False
3751582434878404.png,True,False,Indoors,False
3751683964868251.png,True,False,Indoors,False
3751686864867961.png,True,False,Indoors,False
3751690054867642.png,True,False,False,False
3751696651533649.png,True,False,False,False
3751698988200082.png,True,False,False,False
3752333458133229.jpg,False,False,False,False
3754698527900128.png,True,False,False,False
3754708811232433.png,True,False,False,False
3754711234565524.png,True,False,False,False
3754719647898016.png,True,False,False,False
3754721894564458.png,True,False,False,False
3754723884564259.png,True,False,False,False
3758678004168847.png,True,False,False,False
3758689554167692.png,True,False,False,False
3758692504167397.png,True,False,False,False
3758703267499654.png,True,False,False,False
3758718027498178.png,True,False,False,False
3758720317497949.png,True,False,False,False
3761282747241706.png,True,False,False,False
3761291143907533.png,True,False,False,Outdoors
3761292643907383.png,True,False,False,False
3761296657240315.png,True,False,False,False
3761308417239139.png,True,False,False,False
3761310660572248.png,True,False,False,False
3761899727180008.png,True,False,False,Outdoors
3761915723845075.png,True,False,False,False
3761923757177605.png,True,False,False,False
3761930413843606.png,True,False,False,False
3761945903842057.png,True,False,False,False
3761947787175202.png,True,False,False,False
3782081518552630.jpg,True,False,False,False
3782680201763617.jpg,False,False,False,False
3785027994858613.jpg,False,False,False,False
3793692820658797.jpg,True,False,False,False
3812955212069449.png,True,False,False,False
3814341698593909.jpg,False,False,False,False
3815033498533297.jpg,False,False,False,False
3815231115175192.jpg,True,False,False,False
3817139621647450.jpg,False,False,False,Outdoors
3817320668301631.png,True,False,False,False
3817939744909339.jpg,False,False,False,False
3817944398242207.jpg,False,False,False,False
3817947078241939.jpg,False,False,False,False
3818005551569425.jpg,False,False,False,False
3818543408177296.jpg,True,False,False,False
3820526587983988.jpg,False,False,False,False
3820529787983668.jpg,False,False,False,False
3820531827983464.jpg,False,False,False,False
3821442871220683.jpg,False,False,False,False
3824826940887286.jpg,True,False,False,False
3824832057553441.jpg,True,False,False,False
3824836574219656.jpg,True,False,False,False
3824855877551059.jpg,True,False,False,False
3824858277550819.jpg,True,False,False,False
3824860040883976.jpg,True,False,False,False
3832430216793625.jpg,False,False,False,False
3832443973458916.jpg,False,False,False,False
3832448060125174.jpg,False,False,False,False
3832783230086647.jpg,True,False,False,False
3841496789211733.jpg,False,False,False,Outdoors
3845942218770748.jpg,False,False,False,False
3847297125298366.jpg,False,False,False,False
3859560210738724.jpg,False,False,False,False
3862969020397843.jpg,False,False,False,False
3868409073187171.jpg,False,False,Indoors,False
3871968076173172.jpg,False,False,False,False
3876771735692806.jpg,False,False,False,False
3877430455626934.jpg,False,False,Indoors,False
3877884635572948.jpg,False,False,False,False
3879466665423313.jpg,True,False,False,False
3879613972075249.png,True,False,False,False
3883879271640151.jpg,False,False,False,False
3893803550656291.jpg,True,False,False,False
3902853956409349.png,False,False,False,False
3912619508766127.jpg,True,False,False,False
3915037371866242.jpg,False,False,False,False
3925520977475980.jpg,False,False,False,False
3937580379644412.jpg,True,False,False,False
3945394602163852.jpg,False,False,False,False
3945403248829654.jpg,False,False,False,False
3945423982160914.jpg,False,False,False,False
3951917901502954.jpg,False,False,False,False
3967750039919740.jpg,False,False,Indoors,False
3970374213002101.png,True,False,False,False
3977005092327568.jpg,False,False,Indoors,False
3986508311385814.jpg,True,False,False,False
3986520931384552.jpg,True,False,False,False
3991004587594285.jpg,False,False,False,False
3996526260375451.jpg,False,False,False,Outdoors
4003849052984513.jpg,True,False,False,False
4013118685386433.jpg,False,True,False,False
4013573855337358.jpg,True,False,False,False
4020085218019555.jpg,False,False,False,False
4024253720936038.jpg,False,False,False,False
4027361907300454.jpg,True,False,False,False
4027406130629365.jpg,False,False,False,False
4027483063955005.jpg,False,False,False,False
4033785339990884.png,True,False,False,False
4036592769702133.jpg,False,False,False,False
4042678365760240.jpg,False,False,False,False
4043398289008631.jpg,False,False,False,False
4045984202096323.jpg,False,False,Indoors,False
4049422818419128.jpg,False,False,False,False
4054408284595816.jpg,False,False,False,False
4059134434114633.jpg,False,False,False,False
4062035020491241.jpg,False,False,Indoors,False
4066701526699825.jpg,False,False,False,False
4067796216581788.jpg,False,False,False,False
4079420788756222.jpg,False,False,False,False
4081792595182150.jpg,False,False,False,False
4082508401780794.jpg,False,True,False,False
4084893368205406.jpg,True,False,False,False
4087949551233121.jpg,False,False,False,False
4091198324241577.jpg,False,False,Indoors,False
4096155747095536.jpg,False,False,False,False
4100725716622171.jpg,False,False,Indoors,False
4109010065793736.jpg,False,False,False,False
4114913948530933.jpg,False,False,False,False
4118968521468115.jpg,False,False,False,False
4121074164587326.jpg,False,False,False,False
4121108241254143.jpg,True,False,False,False
4123847550976654.jpg,False,False,False,Outdoors
4126339084060834.jpg,False,False,Indoors,False
4130024973692245.jpg,False,True,False,False
4132539610107448.jpg,False,False,Indoors,False
4141642372530505.jpg,False,False,Indoors,False
4144231805604895.jpg,False,False,False,False
4147226588638750.jpg,False,False,False,Outdoors
4150441618317247.jpg,False,False,False,False
4152894351405307.jpg,False,False,Indoors,False
4161813500513392.jpg,False,False,False,False
4164777910216951.jpg,True,False,False,False
4170577586303650.png,True,False,False,False
4172116622819971.jpg,False,False,Indoors,False
4173720702656005.jpg,False,False,False,False
4174055212668424.jpg,False,False,False,False
4182904028404339.jpg,False,False,False,False
4185607214800687.jpg,False,False,Indoors,False
4186635381368361.png,True,False,False,False
4188636664497742.jpg,False,False,Indoors,False
4191498300878245.jpg,False,False,False,False
4194208373940571.jpg,True,False,False,False
4207556985939043.jpg,False,False,False,False
4210740298954045.jpg,False,False,False,False
4213530422008366.jpg,False,False,False,False
4219642548063820.jpg,False,False,Indoors,False
4225869330820345.jpg,True,False,False,False
4227722803922461.jpg,False,False,False,False
4228438293854470.jpg,True,False,False,False
4233075463387195.jpg,True,False,False,False
4234812023227349.jpg,False,False,False,False
4236200699741338.jpg,False,False,False,False
4252961321398609.jpg,False,False,Indoors,False
4255694091125332.jpg,False,False,False,False
4258689107492497.jpg,True,False,False,False
4267386419956099.jpg,False,False,Indoors,False
4272113999483341.jpg,False,False,False,False
4274692165892191.jpg,False,False,Indoors,False
4285053391522735.jpg,False,False,False,False
4290076901020384.jpg,False,False,False,False
4292803000747774.jpg,False,False,False,False
4297865010245131.jpg,False,False,False,False
4297867903578175.jpg,False,False,False,False
4304087546289544.jpg,False,False,False,Outdoors
4304232316275067.jpg,True,False,False,Outdoors
4304436882917719.jpg,True,False,False,False
4307081172653290.jpg,False,False,Indoors,False
4311877495510549.jpg,True,False,False,False
4316068245087916.jpg,True,False,False,False
4327741193966491.jpg,True,False,False,False
4328026433892097.jpg,False,False,Indoors,False
4331210730240334.jpg,False,False,False,False
4345423818819025.jpg,True,False,False,False
4350642724963801.jpg,True,False,False,False
4353435501351190.jpg,False,False,Indoors,False
4356262274401846.jpg,True,False,False,False
4366471020047638.jpg,True,False,False,False
4369461599748580.jpg,False,False,False,False
4375321135829293.jpg,False,False,False,False
4378246862203387.jpg,False,False,False,False
4386513331376740.jpg,False,False,False,False
4391537254207681.jpg,True,True,False,False
4392727257425572.jpg,False,False,False,False
4392749124090052.jpg,True,False,False,False
4396950036999736.jpg,False,False,False,False
4404770032884403.jpg,False,False,False,False
4407230449305028.jpg,False,False,Indoors,False
4409779025716837.jpg,False,False,False,False
4414963975198342.jpg,False,False,False,False
4415429398531003.jpg,False,False,False,False
4423306401030766.jpg,False,False,Indoors,False
4423642257663847.jpg,False,False,False,False
4428563930505013.jpg,False,False,Indoors,False
4431028653591874.jpg,False,False,False,False
4434295323265207.jpg,False,False,False,False
4444058548955551.jpg,False,False,Indoors,False
4447852005242872.jpg,False,False,Indoors,False
4458045037556902.jpg,True,True,Indoors,False
4468292083198864.jpg,False,False,False,False
4473220002706072.jpg,False,False,False,False
4478572365504169.jpg,False,False,False,False
4486541588040580.jpg,False,False,False,False
4489313001096772.jpg,False,False,False,False
4491882127506526.jpg,False,False,False,False
4494763743885031.jpg,False,False,False,False
4500301193331286.jpg,False,False,Indoors,False
4508637899164282.jpg,False,False,Indoors,False
4515407151820690.jpg,False,False,False,False
4523691710992234.jpg,False,False,False,False
4526356400725765.jpg,False,False,False,False
4540565609304844.jpg,False,False,False,False
4542623349144940.jpg,True,False,False,False
4542628602477748.jpg,True,False,False,False
4549942535079688.jpg,False,False,False,False
4551349351559803.jpg,False,False,False,False
4555132894514782.jpg,False,False,Indoors,False
4558318890862849.jpg,False,False,False,False
4561256023902469.jpg,False,False,False,Outdoors
4561923670502371.jpg,True,False,False,False
4576798599014878.jpg,False,False,False,False
4579967725364632.jpg,False,False,False,False
4586192454742159.jpg,False,False,Indoors,False
4595684033793001.jpg,False,False,Indoors,False
4601486913212713.jpg,False,False,False,False
4604481719579899.jpg,True,False,False,False
4629116300449774.jpg,True,False,False,False
4638237536204317.jpg,False,False,False,False
4641219742572763.jpg,False,False,Indoors,False
4647421101952627.jpg,False,False,False,Outdoors
4665138436847560.jpg,False,False,False,False
4666324563441484.jpg,True,False,False,False
4668035196557884.jpg,False,False,False,False
4671473812880689.jpg,False,False,False,Outdoors
4681190485242355.jpg,False,False,False,False
4693456104061663.jpg,True,False,False,False
4703263456368391.jpg,False,False,Indoors,Outdoors
4706563436084263.jpg,True,False,False,False
4710907825603954.jpg,False,False,False,False
471398888529584.jpg,True,False,False,False
4727619380599465.jpg,False,False,False,False
4729112187162721.jpg,True,False,False,False
4732969490110324.jpg,True,False,False,False
4734307486597321.jpg,False,False,False,False
4737436789617724.jpg,False,False,False,False
4750185191676217.jpg,False,False,Indoors,False
4753003394727730.jpg,True,False,False,False
4753413658018987.jpg,True,False,False,False
4755179411222665.jpg,True,False,False,False
4762061090488627.jpg,False,False,Indoors,False
4765181740176562.jpg,False,False,False,Outdoors
4773984325962970.jpg,False,False,False,False
4779885425372860.jpg,False,False,False,Outdoors
4782825178412218.jpg,False,False,False,False
4790195797721026.jpg,True,False,False,False
4791328434228559.jpg,False,False,Indoors,False
4796910183670384.jpg,False,False,False,Outdoors
4799677193393683.jpg,False,False,False,False
4802625996432136.jpg,False,False,False,Outdoors
4822629991098403.jpg,False,False,False,False
4831076716920397.jpg,False,False,False,False
4834454996582569.jpg,False,False,False,Outdoors
4837503516277717.jpg,False,False,False,False
4852112744816794.jpg,False,False,False,False
4854746767886725.jpg,True,False,False,False
4857697890924946.jpg,True,False,False,False
4860742840620451.jpg,False,False,False,Outdoors
4863695213658547.jpg,False,False,False,False
4972579306149340.jpg,False,False,False,False
5025467604193843.jpg,True,False,False,False
5032844760122794.jpg,False,False,False,False
5054118564662080.jpg,True,False,False,False
5054127177994552.jpg,True,False,False,False
5057627927644477.jpg,True,False,False,False
5090091671064769.jpg,True,False,False,False
5131585260248743.jpg,True,False,False,False
5155207401219862.jpg,True,False,False,False
5160233414050594.jpg,True,False,False,False
5181108965296372.jpg,False,False,False,False
5185115524895716.jpg,True,False,False,False
5225933300813938.jpg,True,False,False,False
5237567022983899.jpg,True,False,False,False
5249935378413730.jpg,False,False,False,False
5255737567833511.jpg,True,False,False,False
5259430460797555.jpg,True,False,False,False
5260356884038246.jpg,True,False,False,False
5264160720324529.jpg,False,False,False,False
5283649135042354.jpg,True,False,False,False
5288809964526271.png,False,False,False,False
5303873449686589.png,True,False,False,False
5315560061851261.png,True,False,False,False
5331378723602728.png,True,False,False,False
5331471336926800.jpg,True,False,False,False
5347516285322305.png,True,False,False,False
5356923571048243.png,True,False,False,False
5366735216733745.png,True,False,False,False
5380822148658385.png,True,False,False,False
5390324601041473.png,True,False,False,False
5391132500960683.jpg,True,False,False,False
5399554786785121.png,True,False,False,False
5400682500005683.jpg,True,False,False,False
5418592814881318.png,True,False,False,False
5423120654428534.jpg,False,False,False,False
5423395171067749.png,True,False,False,False
5423403104400289.png,True,False,False,False
5433288010078465.png,True,False,False,False
5456743727732893.png,True,False,False,False
5599572616783336.jpg,False,False,False,False
5604480029625928.png,True,False,False,False
5609381235802474.png,False,False,False,False
5623553757718555.png,True,False,False,False
5632975216776409.png,True,False,False,False
5637620899645174.png,True,False,False,False
5655367831203814.jpg,True,False,False,False
5664203666986897.png,True,False,False,False
5673110049429592.png,False,False,False,False
5704565309617399.jpg,False,False,False,False
5732317916842138.png,True,False,False,False
5745879498819313.png,True,False,False,False
5768870969853499.png,True,False,False,False
635180221206529.png,True,False,False,False
649322892371404.jpg,False,False,False,False
669439430359750.jpg,False,False,False,False
694240971212929.jpg,False,False,False,False
735620383741654.jpg,False,False,False,False
753245081979184.jpg,False,False,Indoors,False
765227374114288.jpg,False,False,False,False
766470807323278.jpg,True,False,False,False
770379796932379.jpg,False,False,False,False
781322415838117.jpg,False,False,False,False
842188156556405.jpg,True,False,False,False
